Job Code,Term,Activity,Date,PIC,File Link,Description
SIMP054,3,BAST Received,2022-10-24,DLP,https://company.sharepoint.com/SIMP054/bast_received.pdf,Document submitted to client
SIMP054,4,BAST Sent,2023-05-01,IFS,https://company.sharepoint.com/SIMP054/bast_sent.pdf,Final BAST uploaded
SIMP054,4,BAST Received,2023-05-03,DLP,https://company.sharepoint.com/SIMP054/bast_received.pdf,BAST document created
SIMP054,5,BAST Sent,2023-04-22,HZR,https://company.sharepoint.com/SIMP054/bast_sent.pdf,Document submitted to client
SIMP054,5,BAST Received,2023-04-27,DLP,https://company.sharepoint.com/SIMP054/bast_received.pdf,Client acknowledged receipt
SIMP055,1,BAST Sent,2022-05-13,IFS,https://company.sharepoint.com/SIMP055/bast_sent.pdf,Client acknowledged receipt
SIMP055,1,BAST Received,2022-05-15,DLP,https://company.sharepoint.com/SIMP055/bast_received.pdf,Document archived
SIMP055,2,BAST Sent,2022-08-26,DGS,https://company.sharepoint.com/SIMP055/bast_sent.pdf,Client acknowledged receipt
SIMP055,2,BAST Received,2022-08-29,DLP,https://company.sharepoint.com/SIMP055/bast_received.pdf,Verified by PMO
SIMP055,3,BAST Sent,2022-11-10,TLW,https://company.sharepoint.com/SIMP055/bast_sent.pdf,Document archived
SIMP055,3,BAST Received,2022-11-14,DLP,https://company.sharepoint.com/SIMP055/bast_received.pdf,Document submitted to client
SIMP057,1,BAST Sent,2022-07-27,NFI,https://company.sharepoint.com/SIMP057/bast_sent.pdf,Client acknowledged receipt
SIMP057,1,BAST Received,2022-08-02,DLP,https://company.sharepoint.com/SIMP057/bast_received.pdf,Document archived
SIMP058,1,BAST Sent,2022-08-01,DTP,https://company.sharepoint.com/SIMP058/bast_sent.pdf,Verified by PMO
SIMP058,1,BAST Received,2022-08-07,DLP,https://company.sharepoint.com/SIMP058/bast_received.pdf,BAST document created
SIMP058,2,BAST Sent,2022-11-25,DTP,https://company.sharepoint.com/SIMP058/bast_sent.pdf,Final BAST uploaded
SIMP058,2,BAST Received,2022-11-27,DLP,https://company.sharepoint.com/SIMP058/bast_received.pdf,Final BAST uploaded
SIMP059,1,BAST Sent,2022-08-11,TLW,https://company.sharepoint.com/SIMP059/bast_sent.pdf,Client acknowledged receipt
SIMP059,1,BAST Received,2022-08-18,DLP,https://company.sharepoint.com/SIMP059/bast_received.pdf,Final BAST uploaded
SIMP059,2,BAST Sent,2022-12-04,WNA,https://company.sharepoint.com/SIMP059/bast_sent.pdf,BAST document created
SIMP059,2,BAST Received,2022-12-06,DLP,https://company.sharepoint.com/SIMP059/bast_received.pdf,Client acknowledged receipt
SIMP059,3,BAST Sent,2023-03-29,AMF,https://company.sharepoint.com/SIMP059/bast_sent.pdf,Document submitted to client
SIMP059,3,BAST Received,2023-03-31,DLP,https://company.sharepoint.com/SIMP059/bast_received.pdf,Document submitted to client
SIMP059,4,BAST Sent,2023-03-11,RLM,https://company.sharepoint.com/SIMP059/bast_sent.pdf,Verified by PMO
SIMP059,4,BAST Received,2023-03-15,DLP,https://company.sharepoint.com/SIMP059/bast_received.pdf,Document archived
SIMP060,1,BAST Sent,2022-09-12,RLM,https://company.sharepoint.com/SIMP060/bast_sent.pdf,Document archived
SIMP060,1,BAST Received,2022-09-15,DLP,https://company.sharepoint.com/SIMP060/bast_received.pdf,Verified by PMO
SIMP060,2,BAST Sent,2023-01-06,HZR,https://company.sharepoint.com/SIMP060/bast_sent.pdf,Verified by PMO
SIMP060,2,BAST Received,2023-01-09,DLP,https://company.sharepoint.com/SIMP060/bast_received.pdf,Document archived
SIMP060,3,BAST Sent,2023-03-01,TSR,https://company.sharepoint.com/SIMP060/bast_sent.pdf,Final BAST uploaded
SIMP060,3,BAST Received,2023-03-06,DLP,https://company.sharepoint.com/SIMP060/bast_received.pdf,Client acknowledged receipt
SIMP061,1,BAST Sent,2022-09-22,OMW,https://company.sharepoint.com/SIMP061/bast_sent.pdf,Verified by PMO
SIMP061,1,BAST Received,2022-09-28,DLP,https://company.sharepoint.com/SIMP061/bast_received.pdf,Client acknowledged receipt
SIMP061,2,BAST Sent,2023-01-21,TSR,https://company.sharepoint.com/SIMP061/bast_sent.pdf,BAST document created
SIMP061,2,BAST Received,2023-01-27,DLP,https://company.sharepoint.com/SIMP061/bast_received.pdf,Final BAST uploaded
SIMP061,3,BAST Sent,2023-03-16,WNA,https://company.sharepoint.com/SIMP061/bast_sent.pdf,Document archived
SIMP061,3,BAST Received,2023-03-20,DLP,https://company.sharepoint.com/SIMP061/bast_received.pdf,Verified by PMO
SIMP062,1,BAST Sent,2022-11-25,DGS,https://company.sharepoint.com/SIMP062/bast_sent.pdf,Verified by PMO
SIMP062,1,BAST Received,2022-11-29,DLP,https://company.sharepoint.com/SIMP062/bast_received.pdf,Document archived
SIMP062,2,BAST Sent,2023-01-28,DTP,https://company.sharepoint.com/SIMP062/bast_sent.pdf,BAST document created
SIMP062,2,BAST Received,2023-01-30,DLP,https://company.sharepoint.com/SIMP062/bast_received.pdf,Document submitted to client
SIMP063,1,BAST Sent,2022-12-23,AMF,https://company.sharepoint.com/SIMP063/bast_sent.pdf,Client acknowledged receipt
SIMP063,1,BAST Received,2022-12-28,DLP,https://company.sharepoint.com/SIMP063/bast_received.pdf,Client acknowledged receipt
SIMP063,2,BAST Sent,2023-04-15,FYA,https://company.sharepoint.com/SIMP063/bast_sent.pdf,Document archived
SIMP063,2,BAST Received,2023-04-18,DLP,https://company.sharepoint.com/SIMP063/bast_received.pdf,Verified by PMO
SIMP063,3,BAST Sent,2023-06-26,IFS,https://company.sharepoint.com/SIMP063/bast_sent.pdf,Client acknowledged receipt
SIMP063,3,BAST Received,2023-06-29,DLP,https://company.sharepoint.com/SIMP063/bast_received.pdf,Final BAST uploaded
SIMP064,1,BAST Sent,2023-01-02,DTP,https://company.sharepoint.com/SIMP064/bast_sent.pdf,Client acknowledged receipt
SIMP064,1,BAST Received,2023-01-07,DLP,https://company.sharepoint.com/SIMP064/bast_received.pdf,BAST document created
SIMP064,2,BAST Sent,2023-04-16,DTP,https://company.sharepoint.com/SIMP064/bast_sent.pdf,Client acknowledged receipt
SIMP064,2,BAST Received,2023-04-20,DLP,https://company.sharepoint.com/SIMP064/bast_received.pdf,Final BAST uploaded
SIMP064,3,BAST Sent,2023-08-06,RLM,https://company.sharepoint.com/SIMP064/bast_sent.pdf,Document submitted to client
SIMP064,3,BAST Received,2023-08-09,DLP,https://company.sharepoint.com/SIMP064/bast_received.pdf,Document archived
SIMP064,4,BAST Sent,2023-07-09,HZR,https://company.sharepoint.com/SIMP064/bast_sent.pdf,Client acknowledged receipt
SIMP064,4,BAST Received,2023-07-15,DLP,https://company.sharepoint.com/SIMP064/bast_received.pdf,Final BAST uploaded
SIMP064,5,BAST Sent,2023-09-20,DLP,https://company.sharepoint.com/SIMP064/bast_sent.pdf,Verified by PMO
SIMP064,5,BAST Received,2023-09-26,DLP,https://company.sharepoint.com/SIMP064/bast_received.pdf,Document archived
SIMP065,1,BAST Sent,2023-01-31,TLW,https://company.sharepoint.com/SIMP065/bast_sent.pdf,Client acknowledged receipt
SIMP065,1,BAST Received,2023-02-07,DLP,https://company.sharepoint.com/SIMP065/bast_received.pdf,Final BAST uploaded
SIMP066,1,BAST Sent,2022-01-26,FYA,https://company.sharepoint.com/SIMP066/bast_sent.pdf,Document submitted to client
SIMP066,1,BAST Received,2022-02-01,DLP,https://company.sharepoint.com/SIMP066/bast_received.pdf,Document submitted to client
SIMP066,2,BAST Sent,2022-05-05,AMF,https://company.sharepoint.com/SIMP066/bast_sent.pdf,Document submitted to client
SIMP066,2,BAST Received,2022-05-07,DLP,https://company.sharepoint.com/SIMP066/bast_received.pdf,Document submitted to client
SIMP066,3,BAST Sent,2022-09-20,FYA,https://company.sharepoint.com/SIMP066/bast_sent.pdf,BAST document created
SIMP066,3,BAST Received,2022-09-23,DLP,https://company.sharepoint.com/SIMP066/bast_received.pdf,Verified by PMO
SIMP066,4,BAST Sent,2022-12-02,DGS,https://company.sharepoint.com/SIMP066/bast_sent.pdf,Document archived
SIMP066,4,BAST Received,2022-12-07,DLP,https://company.sharepoint.com/SIMP066/bast_received.pdf,Final BAST uploaded
SIMP066,5,BAST Sent,2022-10-09,DTP,https://company.sharepoint.com/SIMP066/bast_sent.pdf,BAST document created
SIMP066,5,BAST Received,2022-10-15,DLP,https://company.sharepoint.com/SIMP066/bast_received.pdf,Final BAST uploaded
SIMP068,1,BAST Sent,2023-01-16,DGS,https://company.sharepoint.com/SIMP068/bast_sent.pdf,Document submitted to client
SIMP068,1,BAST Received,2023-01-20,DLP,https://company.sharepoint.com/SIMP068/bast_received.pdf,Document archived
SIMP068,2,BAST Sent,2023-03-17,IFS,https://company.sharepoint.com/SIMP068/bast_sent.pdf,BAST document created
SIMP068,2,BAST Received,2023-03-23,DLP,https://company.sharepoint.com/SIMP068/bast_received.pdf,Verified by PMO
SIMP068,3,BAST Sent,2023-07-19,IFI,https://company.sharepoint.com/SIMP068/bast_sent.pdf,Document archived
SIMP068,3,BAST Received,2023-07-25,DLP,https://company.sharepoint.com/SIMP068/bast_received.pdf,BAST document created
SIMP068,4,BAST Sent,2023-08-28,OMW,https://company.sharepoint.com/SIMP068/bast_sent.pdf,Verified by PMO
SIMP068,4,BAST Received,2023-09-04,DLP,https://company.sharepoint.com/SIMP068/bast_received.pdf,Client acknowledged receipt
SIMP069,1,BAST Sent,2023-02-05,AMF,https://company.sharepoint.com/SIMP069/bast_sent.pdf,Client acknowledged receipt
SIMP069,1,BAST Received,2023-02-08,DLP,https://company.sharepoint.com/SIMP069/bast_received.pdf,Document archived
SIMP069,2,BAST Sent,2023-04-29,IFS,https://company.sharepoint.com/SIMP069/bast_sent.pdf,Document submitted to client
SIMP069,2,BAST Received,2023-05-05,DLP,https://company.sharepoint.com/SIMP069/bast_received.pdf,Final BAST uploaded
SIMP069,3,BAST Sent,2023-08-05,OMW,https://company.sharepoint.com/SIMP069/bast_sent.pdf,Final BAST uploaded
SIMP069,3,BAST Received,2023-08-07,DLP,https://company.sharepoint.com/SIMP069/bast_received.pdf,Final BAST uploaded
SIMP069,4,BAST Sent,2023-08-18,TLW,https://company.sharepoint.com/SIMP069/bast_sent.pdf,Document archived
SIMP069,4,BAST Received,2023-08-25,DLP,https://company.sharepoint.com/SIMP069/bast_received.pdf,Document archived
SIMP070,1,BAST Sent,2023-03-11,AMF,https://company.sharepoint.com/SIMP070/bast_sent.pdf,BAST document created
SIMP070,1,BAST Received,2023-03-17,DLP,https://company.sharepoint.com/SIMP070/bast_received.pdf,Verified by PMO
SIMP070,2,BAST Sent,2023-05-26,RLM,https://company.sharepoint.com/SIMP070/bast_sent.pdf,Verified by PMO
SIMP070,2,BAST Received,2023-05-28,DLP,https://company.sharepoint.com/SIMP070/bast_received.pdf,Document archived
SIMP070,3,BAST Sent,2023-09-27,JQV,https://company.sharepoint.com/SIMP070/bast_sent.pdf,BAST document created
SIMP070,3,BAST Received,2023-09-30,DLP,https://company.sharepoint.com/SIMP070/bast_received.pdf,Final BAST uploaded
SIMP071,1,BAST Sent,2023-03-06,DTP,https://company.sharepoint.com/SIMP071/bast_sent.pdf,Final BAST uploaded
SIMP071,1,BAST Received,2023-03-13,DLP,https://company.sharepoint.com/SIMP071/bast_received.pdf,BAST document created
SIMP071,2,BAST Sent,2023-06-25,AMF,https://company.sharepoint.com/SIMP071/bast_sent.pdf,BAST document created
SIMP071,2,BAST Received,2023-06-28,DLP,https://company.sharepoint.com/SIMP071/bast_received.pdf,Document submitted to client
SIMP071,3,BAST Sent,2023-08-16,TSR,https://company.sharepoint.com/SIMP071/bast_sent.pdf,Final BAST uploaded
SIMP071,3,BAST Received,2023-08-20,DLP,https://company.sharepoint.com/SIMP071/bast_received.pdf,Document archived
SIMP071,4,BAST Sent,2023-10-20,HZR,https://company.sharepoint.com/SIMP071/bast_sent.pdf,Final BAST uploaded
SIMP071,4,BAST Received,2023-10-23,DLP,https://company.sharepoint.com/SIMP071/bast_received.pdf,Verified by PMO
SIMP072,1,BAST Sent,2023-03-31,TSR,https://company.sharepoint.com/SIMP072/bast_sent.pdf,Verified by PMO
SIMP072,1,BAST Received,2023-04-06,DLP,https://company.sharepoint.com/SIMP072/bast_received.pdf,Document archived
SIMP072,2,BAST Sent,2023-06-30,TSR,https://company.sharepoint.com/SIMP072/bast_sent.pdf,Verified by PMO
SIMP072,2,BAST Received,2023-07-04,DLP,https://company.sharepoint.com/SIMP072/bast_received.pdf,BAST document created
SIMP072,3,BAST Sent,2023-10-14,WNA,https://company.sharepoint.com/SIMP072/bast_sent.pdf,BAST document created
SIMP072,3,BAST Received,2023-10-19,DLP,https://company.sharepoint.com/SIMP072/bast_received.pdf,Document submitted to client
SIMP073,1,BAST Sent,2023-03-31,TLW,https://company.sharepoint.com/SIMP073/bast_sent.pdf,Document submitted to client
SIMP073,1,BAST Received,2023-04-03,DLP,https://company.sharepoint.com/SIMP073/bast_received.pdf,BAST document created
SIMP074,1,BAST Sent,2023-09-11,IFS,https://company.sharepoint.com/SIMP074/bast_sent.pdf,Client acknowledged receipt
SIMP074,1,BAST Received,2023-09-15,DLP,https://company.sharepoint.com/SIMP074/bast_received.pdf,BAST document created
SIMP074,2,BAST Sent,2023-11-20,FYA,https://company.sharepoint.com/SIMP074/bast_sent.pdf,Client acknowledged receipt
SIMP074,2,BAST Received,2023-11-27,DLP,https://company.sharepoint.com/SIMP074/bast_received.pdf,Verified by PMO
SIMP074,3,BAST Sent,2024-04-07,IFI,https://company.sharepoint.com/SIMP074/bast_sent.pdf,Client acknowledged receipt
SIMP074,3,BAST Received,2024-04-10,DLP,https://company.sharepoint.com/SIMP074/bast_received.pdf,Final BAST uploaded
SIMP074,4,BAST Sent,2024-06-13,IFI,https://company.sharepoint.com/SIMP074/bast_sent.pdf,Client acknowledged receipt
SIMP074,4,BAST Received,2024-06-20,DLP,https://company.sharepoint.com/SIMP074/bast_received.pdf,Client acknowledged receipt
SIMP074,5,BAST Sent,2024-07-31,HZR,https://company.sharepoint.com/SIMP074/bast_sent.pdf,BAST document created
SIMP074,5,BAST Received,2024-08-02,DLP,https://company.sharepoint.com/SIMP074/bast_received.pdf,Document archived
SIMP075,1,BAST Sent,2023-06-24,RLM,https://company.sharepoint.com/SIMP075/bast_sent.pdf,Document submitted to client
SIMP075,1,BAST Received,2023-06-28,DLP,https://company.sharepoint.com/SIMP075/bast_received.pdf,Client acknowledged receipt
SIMP075,2,BAST Sent,2023-08-26,IFI,https://company.sharepoint.com/SIMP075/bast_sent.pdf,Verified by PMO
SIMP075,2,BAST Received,2023-09-01,DLP,https://company.sharepoint.com/SIMP075/bast_received.pdf,Document archived
SIMP076,1,BAST Sent,2023-04-30,DTP,https://company.sharepoint.com/SIMP076/bast_sent.pdf,Document submitted to client
SIMP076,1,BAST Received,2023-05-07,DLP,https://company.sharepoint.com/SIMP076/bast_received.pdf,Document submitted to client
SIMP076,2,BAST Sent,2023-07-05,AMF,https://company.sharepoint.com/SIMP076/bast_sent.pdf,BAST document created
SIMP076,2,BAST Received,2023-07-09,DLP,https://company.sharepoint.com/SIMP076/bast_received.pdf,Document submitted to client
SIMP077,1,BAST Sent,2023-04-28,OMW,https://company.sharepoint.com/SIMP077/bast_sent.pdf,BAST document created
SIMP077,1,BAST Received,2023-04-30,DLP,https://company.sharepoint.com/SIMP077/bast_received.pdf,Final BAST uploaded
SIMP077,2,BAST Sent,2023-08-26,NFI,https://company.sharepoint.com/SIMP077/bast_sent.pdf,Client acknowledged receipt
SIMP077,2,BAST Received,2023-08-31,DLP,https://company.sharepoint.com/SIMP077/bast_received.pdf,Client acknowledged receipt
SIMP077,3,BAST Sent,2023-09-23,AMF,https://company.sharepoint.com/SIMP077/bast_sent.pdf,Document archived
SIMP077,3,BAST Received,2023-09-27,DLP,https://company.sharepoint.com/SIMP077/bast_received.pdf,BAST document created
SIMP077,4,BAST Sent,2023-12-06,OMW,https://company.sharepoint.com/SIMP077/bast_sent.pdf,Document submitted to client
SIMP077,4,BAST Received,2023-12-13,DLP,https://company.sharepoint.com/SIMP077/bast_received.pdf,Document submitted to client
SIMP077,5,BAST Sent,2024-06-29,FYA,https://company.sharepoint.com/SIMP077/bast_sent.pdf,BAST document created
SIMP077,5,BAST Received,2024-07-04,DLP,https://company.sharepoint.com/SIMP077/bast_received.pdf,Final BAST uploaded
SIMP078,1,BAST Sent,2023-05-31,RLM,https://company.sharepoint.com/SIMP078/bast_sent.pdf,Verified by PMO
SIMP078,1,BAST Received,2023-06-06,DLP,https://company.sharepoint.com/SIMP078/bast_received.pdf,Final BAST uploaded
SIMP078,2,BAST Sent,2023-10-03,RLM,https://company.sharepoint.com/SIMP078/bast_sent.pdf,Document submitted to client
SIMP078,2,BAST Received,2023-10-05,DLP,https://company.sharepoint.com/SIMP078/bast_received.pdf,Client acknowledged receipt
SIMP078,3,BAST Sent,2023-10-15,JQV,https://company.sharepoint.com/SIMP078/bast_sent.pdf,Final BAST uploaded
SIMP078,3,BAST Received,2023-10-19,DLP,https://company.sharepoint.com/SIMP078/bast_received.pdf,BAST document created
SIMP078,4,BAST Sent,2024-01-25,JQV,https://company.sharepoint.com/SIMP078/bast_sent.pdf,Document submitted to client
SIMP078,4,BAST Received,2024-02-01,DLP,https://company.sharepoint.com/SIMP078/bast_received.pdf,Client acknowledged receipt
SIMP079,1,BAST Sent,2023-06-05,NFI,https://company.sharepoint.com/SIMP079/bast_sent.pdf,Final BAST uploaded
SIMP079,1,BAST Received,2023-06-12,DLP,https://company.sharepoint.com/SIMP079/bast_received.pdf,Document archived
SIMP080,1,BAST Sent,2023-07-02,JQV,https://company.sharepoint.com/SIMP080/bast_sent.pdf,Final BAST uploaded
SIMP080,1,BAST Received,2023-07-06,DLP,https://company.sharepoint.com/SIMP080/bast_received.pdf,Final BAST uploaded
SIMP080,2,BAST Sent,2023-09-27,IFI,https://company.sharepoint.com/SIMP080/bast_sent.pdf,Document archived
SIMP080,2,BAST Received,2023-10-01,DLP,https://company.sharepoint.com/SIMP080/bast_received.pdf,BAST document created
SIMP080,3,BAST Sent,2024-01-20,NFI,https://company.sharepoint.com/SIMP080/bast_sent.pdf,Client acknowledged receipt
SIMP080,3,BAST Received,2024-01-27,DLP,https://company.sharepoint.com/SIMP080/bast_received.pdf,Client acknowledged receipt
SIMP080,4,BAST Sent,2024-05-07,HZR,https://company.sharepoint.com/SIMP080/bast_sent.pdf,Document submitted to client
SIMP080,4,BAST Received,2024-05-10,DLP,https://company.sharepoint.com/SIMP080/bast_received.pdf,Client acknowledged receipt
SIMP080,5,BAST Sent,2024-03-11,HZR,https://company.sharepoint.com/SIMP080/bast_sent.pdf,Client acknowledged receipt
SIMP080,5,BAST Received,2024-03-18,DLP,https://company.sharepoint.com/SIMP080/bast_received.pdf,Document submitted to client
SIMP081,1,BAST Sent,2023-07-06,DLP,https://company.sharepoint.com/SIMP081/bast_sent.pdf,Document submitted to client
SIMP081,1,BAST Received,2023-07-08,DLP,https://company.sharepoint.com/SIMP081/bast_received.pdf,Verified by PMO
SIMP082,1,BAST Sent,2023-06-23,AMF,https://company.sharepoint.com/SIMP082/bast_sent.pdf,Verified by PMO
SIMP082,1,BAST Received,2023-06-27,DLP,https://company.sharepoint.com/SIMP082/bast_received.pdf,Verified by PMO
SIMP083,1,BAST Sent,2023-10-03,IFI,https://company.sharepoint.com/SIMP083/bast_sent.pdf,Document submitted to client
SIMP083,1,BAST Received,2023-10-10,DLP,https://company.sharepoint.com/SIMP083/bast_received.pdf,Client acknowledged receipt
SIMP083,2,BAST Sent,2023-12-08,DTP,https://company.sharepoint.com/SIMP083/bast_sent.pdf,Client acknowledged receipt
SIMP083,2,BAST Received,2023-12-13,DLP,https://company.sharepoint.com/SIMP083/bast_received.pdf,Document archived
SIMP084,1,BAST Sent,2023-08-09,NFI,https://company.sharepoint.com/SIMP084/bast_sent.pdf,Client acknowledged receipt
SIMP084,1,BAST Received,2023-08-12,DLP,https://company.sharepoint.com/SIMP084/bast_received.pdf,Client acknowledged receipt
SIMP084,2,BAST Sent,2023-12-02,NFI,https://company.sharepoint.com/SIMP084/bast_sent.pdf,Verified by PMO
SIMP084,2,BAST Received,2023-12-07,DLP,https://company.sharepoint.com/SIMP084/bast_received.pdf,Client acknowledged receipt
SIMP084,3,BAST Sent,2024-02-17,WNA,https://company.sharepoint.com/SIMP084/bast_sent.pdf,Document submitted to client
SIMP084,3,BAST Received,2024-02-19,DLP,https://company.sharepoint.com/SIMP084/bast_received.pdf,Verified by PMO
SIMP084,4,BAST Sent,2024-03-17,IFS,https://company.sharepoint.com/SIMP084/bast_sent.pdf,Document archived
SIMP084,4,BAST Received,2024-03-23,DLP,https://company.sharepoint.com/SIMP084/bast_received.pdf,Client acknowledged receipt
SIMP084,5,BAST Sent,2024-08-11,WNA,https://company.sharepoint.com/SIMP084/bast_sent.pdf,BAST document created
SIMP084,5,BAST Received,2024-08-17,DLP,https://company.sharepoint.com/SIMP084/bast_received.pdf,BAST document created
SIMP085,1,BAST Sent,2023-08-01,JQV,https://company.sharepoint.com/SIMP085/bast_sent.pdf,Document submitted to client
SIMP085,1,BAST Received,2023-08-06,DLP,https://company.sharepoint.com/SIMP085/bast_received.pdf,Document submitted to client
SIMP085,2,BAST Sent,2023-11-30,TLW,https://company.sharepoint.com/SIMP085/bast_sent.pdf,Verified by PMO
SIMP085,2,BAST Received,2023-12-02,DLP,https://company.sharepoint.com/SIMP085/bast_received.pdf,Final BAST uploaded
SIMP085,3,BAST Sent,2023-12-16,OMW,https://company.sharepoint.com/SIMP085/bast_sent.pdf,BAST document created
SIMP085,3,BAST Received,2023-12-23,DLP,https://company.sharepoint.com/SIMP085/bast_received.pdf,Verified by PMO
SIMP086,1,BAST Sent,2023-08-17,TLW,https://company.sharepoint.com/SIMP086/bast_sent.pdf,Client acknowledged receipt
SIMP086,1,BAST Received,2023-08-21,DLP,https://company.sharepoint.com/SIMP086/bast_received.pdf,BAST document created
SIMP086,2,BAST Sent,2023-10-25,DTP,https://company.sharepoint.com/SIMP086/bast_sent.pdf,Client acknowledged receipt
SIMP086,2,BAST Received,2023-10-29,DLP,https://company.sharepoint.com/SIMP086/bast_received.pdf,Document archived
SIMP086,3,BAST Sent,2024-03-12,RLM,https://company.sharepoint.com/SIMP086/bast_sent.pdf,Client acknowledged receipt
SIMP086,3,BAST Received,2024-03-16,DLP,https://company.sharepoint.com/SIMP086/bast_received.pdf,Verified by PMO
SIMP088,1,BAST Sent,2023-09-06,JQV,https://company.sharepoint.com/SIMP088/bast_sent.pdf,BAST document created
SIMP088,1,BAST Received,2023-09-13,DLP,https://company.sharepoint.com/SIMP088/bast_received.pdf,Final BAST uploaded
SIMP088,2,BAST Sent,2023-11-26,HZR,https://company.sharepoint.com/SIMP088/bast_sent.pdf,Document archived
SIMP088,2,BAST Received,2023-12-02,DLP,https://company.sharepoint.com/SIMP088/bast_received.pdf,Verified by PMO
SIMP088,3,BAST Sent,2024-02-28,NFI,https://company.sharepoint.com/SIMP088/bast_sent.pdf,Document submitted to client
SIMP088,3,BAST Received,2024-03-02,DLP,https://company.sharepoint.com/SIMP088/bast_received.pdf,Client acknowledged receipt
SIMP088,4,BAST Sent,2024-03-28,NFI,https://company.sharepoint.com/SIMP088/bast_sent.pdf,BAST document created
SIMP088,4,BAST Received,2024-04-01,DLP,https://company.sharepoint.com/SIMP088/bast_received.pdf,BAST document created
SIMP088,5,BAST Sent,2024-08-05,DLP,https://company.sharepoint.com/SIMP088/bast_sent.pdf,Verified by PMO
SIMP088,5,BAST Received,2024-08-12,DLP,https://company.sharepoint.com/SIMP088/bast_received.pdf,BAST document created
SIMP088A,1,BAST Sent,2024-03-20,TLW,https://company.sharepoint.com/SIMP088A/bast_sent.pdf,BAST document created
SIMP088A,1,BAST Received,2024-03-26,DLP,https://company.sharepoint.com/SIMP088A/bast_received.pdf,Final BAST uploaded
SIMP092,1,BAST Sent,2023-11-06,IFS,https://company.sharepoint.com/SIMP092/bast_sent.pdf,BAST document created
SIMP092,1,BAST Received,2023-11-10,DLP,https://company.sharepoint.com/SIMP092/bast_received.pdf,Final BAST uploaded
SIMP092,2,BAST Sent,2024-02-23,JQV,https://company.sharepoint.com/SIMP092/bast_sent.pdf,Document submitted to client
SIMP092,2,BAST Received,2024-02-27,DLP,https://company.sharepoint.com/SIMP092/bast_received.pdf,BAST document created
SIMP093,1,BAST Sent,2023-12-01,IFI,https://company.sharepoint.com/SIMP093/bast_sent.pdf,Document submitted to client
SIMP093,1,BAST Received,2023-12-03,DLP,https://company.sharepoint.com/SIMP093/bast_received.pdf,Document submitted to client
SIMP093,2,BAST Sent,2024-02-11,AMF,https://company.sharepoint.com/SIMP093/bast_sent.pdf,BAST document created
SIMP093,2,BAST Received,2024-02-16,DLP,https://company.sharepoint.com/SIMP093/bast_received.pdf,Client acknowledged receipt
SIMP094,1,BAST Sent,2023-11-14,FYA,https://company.sharepoint.com/SIMP094/bast_sent.pdf,Client acknowledged receipt
SIMP094,1,BAST Received,2023-11-21,DLP,https://company.sharepoint.com/SIMP094/bast_received.pdf,Client acknowledged receipt
SIMP095,1,BAST Sent,2023-12-25,IFS,https://company.sharepoint.com/SIMP095/bast_sent.pdf,Document submitted to client
SIMP095,1,BAST Received,2024-01-01,DLP,https://company.sharepoint.com/SIMP095/bast_received.pdf,Document submitted to client
SIMP095,2,BAST Sent,2024-03-11,IFI,https://company.sharepoint.com/SIMP095/bast_sent.pdf,Document submitted to client
SIMP095,2,BAST Received,2024-03-13,DLP,https://company.sharepoint.com/SIMP095/bast_received.pdf,Final BAST uploaded
SIMP096,1,BAST Sent,2024-01-18,DTP,https://company.sharepoint.com/SIMP096/bast_sent.pdf,BAST document created
SIMP096,1,BAST Received,2024-01-20,DLP,https://company.sharepoint.com/SIMP096/bast_received.pdf,Document submitted to client
SIMP096,2,BAST Sent,2024-04-02,IFS,https://company.sharepoint.com/SIMP096/bast_sent.pdf,Document submitted to client
SIMP096,2,BAST Received,2024-04-08,DLP,https://company.sharepoint.com/SIMP096/bast_received.pdf,Verified by PMO
SIMP097,1,BAST Sent,2024-02-01,TSR,https://company.sharepoint.com/SIMP097/bast_sent.pdf,BAST document created
SIMP097,1,BAST Received,2024-02-04,DLP,https://company.sharepoint.com/SIMP097/bast_received.pdf,Final BAST uploaded
SIMP097,2,BAST Sent,2024-05-05,DLP,https://company.sharepoint.com/SIMP097/bast_sent.pdf,Final BAST uploaded
SIMP097,2,BAST Received,2024-05-11,DLP,https://company.sharepoint.com/SIMP097/bast_received.pdf,Document submitted to client
SIMP098,1,BAST Sent,2024-02-14,TSR,https://company.sharepoint.com/SIMP098/bast_sent.pdf,Document archived
SIMP098,1,BAST Received,2024-02-20,DLP,https://company.sharepoint.com/SIMP098/bast_received.pdf,BAST document created
SIMP098,2,BAST Sent,2024-05-29,IFI,https://company.sharepoint.com/SIMP098/bast_sent.pdf,Verified by PMO
SIMP098,2,BAST Received,2024-06-03,DLP,https://company.sharepoint.com/SIMP098/bast_received.pdf,Client acknowledged receipt
SIMP098,3,BAST Sent,2024-10-11,OMW,https://company.sharepoint.com/SIMP098/bast_sent.pdf,Final BAST uploaded
SIMP098,3,BAST Received,2024-10-15,DLP,https://company.sharepoint.com/SIMP098/bast_received.pdf,Document archived
SIMP099,1,BAST Sent,2024-02-05,RLM,https://company.sharepoint.com/SIMP099/bast_sent.pdf,Verified by PMO
SIMP099,1,BAST Received,2024-02-11,DLP,https://company.sharepoint.com/SIMP099/bast_received.pdf,Document archived
SIMP099,2,BAST Sent,2024-05-13,NFI,https://company.sharepoint.com/SIMP099/bast_sent.pdf,Document archived
